customerID,country,region,lang,cpc_index,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Contract_enc,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_tier,churn_risk_score,Churn
0222-CNVPT,Poland,EU,fr,0.92,Male,1,0,0,52,Loyal (37-60m),0,0,DSL,1,0,0,0,1,1,Month-to-month,0,1,Credit card (automatic),48.8,2555.05,Mid,0.5931,0
0224-HJAPT,Indonesia,APAC,ja,0.61,Male,0,0,0,5,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,47.15,223.15,Mid,0.6232,1
0224-NIJLP,Saudi Arabia,MENA,ar,0.55,Male,0,1,1,8,New (0-12m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.15,165.5,Low,0.3501,0
0224-RLWWD,Vietnam,APAC,ja,0.61,Female,1,0,0,2,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,44.3,89.3,Mid,0.8013,0
0225-ZORZP,Australia,NA,en,1.0,Male,0,0,0,3,New (0-12m),1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,0,Electronic check,84.3,235.05,High,0.8197,0
0228-MAUWC,Indonesia,APAC,ja,0.61,Male,0,0,0,19,Growing (13-36m),1,1,DSL,0,0,1,1,0,0,Month-to-month,0,0,Electronic check,59.55,1144.6,Mid,0.6062,0
0229-LFJAF,Uzbekistan,CIS,ru,0.3,Male,0,0,0,72,Champion (60+m),1,1,DSL,1,1,1,1,0,0,Two year,2,0,Bank transfer (automatic),69.65,4908.25,High,0.1766,0
0230-UBYPQ,Poland,EU,fr,0.92,Male,1,1,0,63,Champion (60+m),0,0,DSL,1,0,0,1,0,0,One year,1,0,Bank transfer (automatic),36.1,2298.9,Mid,0.4384,0
0230-WEQUW,Russia,CIS,ru,0.3,Male,0,1,0,66,Champion (60+m),0,0,DSL,1,1,1,1,1,0,Two year,2,1,Bank transfer (automatic),56.6,3789.2,Mid,0.1542,0
0231-LXVAP,Canada,NA,en,1.0,Male,0,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,1,Electronic check,75.9,75.9,High,0.7454,1
0233-FTHAV,South Korea,APAC,ja,0.61,Female,0,0,0,60,Loyal (37-60m),1,1,Fiber optic,0,0,1,0,0,0,One year,1,1,Bank transfer (automatic),79.2,4765.0,High,0.4003,0
0234-TEVTT,Jordan,MENA,ar,0.55,Female,0,1,1,48,Loyal (37-60m),0,0,DSL,1,0,1,0,0,1,One year,1,0,Credit card (automatic),45.0,2196.3,Mid,0.4054,0
0235-KGSLC,Uzbekistan,CIS,ru,0.3,Female,0,0,0,1,New (0-12m),1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,1,Credit card (automatic),85.55,85.55,High,0.7538,1
0236-HFWSV,South Korea,APAC,ja,0.61,Male,0,0,0,15,Growing (13-36m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,93.35,1444.65,Premium,0.7143,1
0237-YFUTL,Saudi Arabia,MENA,ar,0.55,Female,0,1,0,50,Loyal (37-60m),1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,0,1,Bank transfer (automatic),109.65,5405.8,Premium,0.6335,0
0238-WHBIQ,Colombia,LATAM,es,0.38,Male,0,1,1,72,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),89.7,6339.3,High,0.1151,0
0239-OXEXL,UAE,MENA,ar,0.55,Female,0,0,0,46,Loyal (37-60m),1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,0,Mailed check,84.25,3847.6,High,0.5985,0
0244-LGNFY,South Africa,Africa,en,0.22,Female,0,1,1,72,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),92.65,6733.0,Premium,0.2498,0
0247-SLUJI,France,EU,fr,0.92,Male,0,1,1,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.7,19.7,Low,0.6889,0
0248-IPDFW,Philippines,APAC,ja,0.61,Female,0,0,0,1,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,50.1,50.1,Mid,0.7283,0
0248-PGHBZ,Switzerland,EU,fr,0.92,Female,1,0,0,67,Champion (60+m),1,0,Fiber optic,1,1,0,1,1,0,Two year,2,1,Bank transfer (automatic),92.45,6140.85,Premium,0.2604,0
0253-ZTEOB,Sweden,EU,fr,0.92,Female,0,1,1,48,Loyal (37-60m),1,1,DSL,0,1,0,1,1,1,Two year,2,0,Electronic check,79.65,3870.3,High,0.3593,0
0254-FNMCI,Sweden,EU,fr,0.92,Female,0,0,0,72,Champion (60+m),1,0,Fiber optic,1,1,1,1,1,1,Two year,2,1,Electronic check,109.9,7624.2,Premium,0.2467,0
0254-KCJGT,Israel,MENA,ar,0.55,Male,0,1,0,52,Loyal (37-60m),1,1,DSL,1,1,1,1,0,1,One year,1,1,Credit card (automatic),81.4,4354.45,High,0.3117,0
0254-WWRKD,Vietnam,APAC,ja,0.61,Female,0,1,1,67,Champion (60+m),1,0,DSL,0,1,0,0,0,0,One year,1,0,Credit card (automatic),50.55,3431.75,Mid,0.231,0
0256-LTHVJ,Lebanon,MENA,ar,0.55,Female,0,1,1,28,Growing (13-36m),1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,81.05,2227.1,High,0.7021,1
0257-KXZGU,Mexico,LATAM,es,0.38,Female,0,1,1,32,Growing (13-36m),1,1,DSL,0,1,1,0,0,0,Month-to-month,0,0,Bank transfer (automatic),62.45,2045.55,Mid,0.6628,0
0257-ZESQC,Philippines,APAC,ja,0.61,Female,1,1,0,27,Growing (13-36m),1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),75.2,1929.35,High,0.7491,1
0258-NOKBL,Kazakhstan,CIS,ru,0.3,Male,0,0,0,3,New (0-12m),1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,0,Electronic check,90.4,268.45,Premium,0.9049,0
0259-GBZSH,Morocco,MENA,ar,0.55,Male,0,0,0,2,New (0-12m),1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,85.65,181.5,High,0.7804,1
0260-ZDLGK,Kazakhstan,CIS,ru,0.3,Female,0,0,1,9,New (0-12m),1,0,DSL,0,0,1,1,1,1,Month-to-month,0,1,Mailed check,72.9,651.4,High,0.6865,1
0263-FJTQO,South Korea,APAC,ja,0.61,Male,0,1,1,50,Loyal (37-60m),1,1,DSL,1,0,0,1,1,0,Two year,2,1,Credit card (automatic),70.5,3486.65,High,0.1696,0
0264-CNITK,Israel,MENA,ar,0.55,Female,0,1,1,71,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),20.1,1389.6,Low,0.1365,0
0265-EDXBD,United States,NA,en,1.0,Male,1,1,0,32,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.9,2303.35,High,0.6944,1
0265-PSUAE,United States,NA,en,1.0,Female,0,1,1,16,Growing (13-36m),1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,0,0,Bank transfer (automatic),100.7,1522.7,Premium,0.6935,0
0266-CLZKZ,Uzbekistan,CIS,ru,0.3,Female,0,1,1,67,Champion (60+m),1,1,Fiber optic,0,0,1,1,1,1,Two year,2,1,Bank transfer (automatic),105.65,6717.9,Premium,0.2307,0
0266-GMEAO,Ghana,Africa,en,0.22,Male,0,1,1,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),114.3,8058.55,Premium,0.2517,0
0268-QKIWO,Mexico,LATAM,es,0.38,Female,0,0,0,3,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,19.75,58.85,Low,0.7867,1
0269-XFESX,Sweden,EU,fr,0.92,Male,0,1,1,23,Growing (13-36m),1,1,No,0,0,0,0,0,0,One year,1,0,Mailed check,24.35,538.5,Low,0.3888,0
0270-THENM,Sweden,EU,fr,0.92,Male,0,1,1,72,Champion (60+m),1,1,DSL,1,1,1,1,0,0,Two year,2,0,Bank transfer (automatic),69.85,5102.35,High,0.157,0
0274-JKUJR,Singapore,APAC,ja,0.61,Male,0,1,1,7,New (0-12m),0,0,DSL,1,1,1,0,1,1,Month-to-month,0,0,Mailed check,58.85,465.7,Mid,0.7218,0
0274-VVQOQ,South Korea,APAC,ja,0.61,Male,1,1,0,65,Champion (60+m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Bank transfer (automatic),103.15,6792.45,Premium,0.5724,0
0277-BKSQP,South Korea,APAC,ja,0.61,Male,0,1,1,8,New (0-12m),1,0,DSL,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,54.4,475.1,Mid,0.5568,0
0277-ORXQS,Vietnam,APAC,ja,0.61,Male,0,1,1,66,Champion (60+m),0,0,DSL,0,0,0,1,1,1,Two year,2,0,Bank transfer (automatic),50.55,3364.55,Mid,0.0874,0
0278-YXOOG,Thailand,APAC,ja,0.61,Male,0,0,0,5,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,21.05,113.85,Low,0.6451,1
0280-XJGEX,Uzbekistan,CIS,ru,0.3,Male,0,0,0,49,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Bank transfer (automatic),103.7,5036.3,Premium,0.6008,1
0281-CNTZX,Mexico,LATAM,es,0.38,Male,0,1,0,63,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),19.95,1234.8,Low,0.0753,0
0282-NVSJS,Peru,LATAM,es,0.38,Female,1,1,1,12,New (0-12m),0,0,DSL,0,0,0,1,0,0,Month-to-month,0,1,Mailed check,29.3,355.9,Low,0.7706,0
0285-INHLN,Italy,EU,fr,0.92,Male,0,1,1,27,Growing (13-36m),1,0,DSL,1,1,0,0,0,0,Month-to-month,0,1,Credit card (automatic),54.75,1510.3,Mid,0.6722,0
0289-IVARM,Mexico,LATAM,es,0.38,Female,0,0,0,35,Growing (13-36m),1,0,DSL,1,1,1,0,0,0,Month-to-month,0,0,Electronic check,60.55,1982.6,Mid,0.5822,0
0292-WEGCH,Nigeria,Africa,en,0.22,Female,0,1,1,54,Loyal (37-60m),1,1,DSL,0,1,1,1,1,1,Month-to-month,0,1,Electronic check,86.2,4524.05,High,0.5195,0
0295-PPHDO,Philippines,APAC,ja,0.61,Male,0,0,0,1,New (0-12m),1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,95.45,95.45,Premium,0.8463,1
0295-QVKPB,China,APAC,ja,0.61,Male,0,0,0,5,New (0-12m),1,0,DSL,0,0,1,1,1,0,Month-to-month,0,1,Credit card (automatic),63.95,318.1,Mid,0.7858,0
0297-RBCSG,Saudi Arabia,MENA,ar,0.55,Male,0,0,0,19,Growing (13-36m),1,0,DSL,0,1,0,1,0,1,One year,1,1,Bank transfer (automatic),65.35,1231.85,High,0.6072,0
0298-XACET,Vietnam,APAC,ja,0.61,Male,0,1,1,52,Loyal (37-60m),0,0,DSL,0,1,1,1,1,0,Two year,2,0,Mailed check,50.2,2554.0,Mid,0.3223,0
0301-FIDRB,Israel,MENA,ar,0.55,Female,0,1,1,72,Champion (60+m),0,0,DSL,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),63.8,4684.3,Mid,0.0353,0
0301-KOBTQ,Ecuador,LATAM,es,0.38,Male,0,0,0,32,Growing (13-36m),1,0,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),20.05,614.45,Low,0.286,0
0302-JOIVN,Peru,LATAM,es,0.38,Female,0,1,0,8,New (0-12m),1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,0,Electronic check,101.15,842.9,Premium,0.8109,1
0303-UNCIP,Jordan,MENA,ar,0.55,Male,0,0,0,41,Loyal (37-60m),1,1,DSL,0,0,1,0,0,1,One year,1,0,Mailed check,65.0,2531.8,High,0.4467,0
0303-WMMRN,United Kingdom,EU,fr,0.92,Male,0,0,0,5,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,19.25,86.05,Low,0.6312,0
0305-SQECB,South Korea,APAC,ja,0.61,Female,0,0,1,11,New (0-12m),0,0,DSL,1,0,0,1,0,0,One year,1,1,Mailed check,36.05,402.6,Mid,0.5832,0
0306-JAELE,South Korea,APAC,ja,0.61,Male,0,0,0,5,New (0-12m),1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,0,1,Electronic check,96.1,453.4,Premium,0.7992,1
0307-BCOPK,Malaysia,APAC,ja,0.61,Female,0,0,0,16,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,19.05,326.65,Low,0.4744,0
0308-GIQJT,Belarus,CIS,ru,0.3,Male,1,0,0,71,Champion (60+m),1,1,Fiber optic,0,1,0,1,1,1,One year,1,0,Bank transfer (automatic),105.75,7382.85,Premium,0.365,0
0308-IVGOK,Russia,CIS,ru,0.3,Female,0,0,0,11,New (0-12m),0,0,DSL,0,1,1,1,0,0,One year,1,1,Credit card (automatic),40.4,422.6,Mid,0.593,0
0310-MVLET,UAE,MENA,ar,0.55,Female,0,1,1,61,Champion (60+m),1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,99.15,6010.05,Premium,0.533,1
0310-SUCIN,Japan,APAC,ja,0.61,Female,0,1,0,71,Champion (60+m),1,0,DSL,1,1,1,1,1,1,One year,1,1,Bank transfer (automatic),84.8,6046.1,High,0.2757,0
0310-VQXAM,Peru,LATAM,es,0.38,Male,0,0,0,9,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.85,178.8,Low,0.6852,0
0311-QYWSS,Israel,MENA,ar,0.55,Female,0,0,0,6,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,49.45,314.6,Mid,0.7571,0
0311-UNPFF,Ethiopia,Africa,en,0.22,Female,0,0,0,26,Growing (13-36m),1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,1,Bank transfer (automatic),88.8,2274.35,High,0.7211,1
0314-TKOSI,Saudi Arabia,MENA,ar,0.55,Female,0,0,0,6,New (0-12m),1,0,DSL,1,1,0,0,0,0,Month-to-month,0,0,Mailed check,55.15,322.9,Mid,0.6422,0
0315-LVCRK,Egypt,MENA,ar,0.55,Male,0,0,0,11,New (0-12m),1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,0,Electronic check,84.8,888.75,High,0.7045,0
0318-QUUOB,Philippines,APAC,ja,0.61,Male,0,1,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,80.55,80.55,High,0.8396,1
0318-ZOPWS,Israel,MENA,ar,0.55,Female,0,1,0,49,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),20.15,973.35,Low,0.1596,0
0319-QZTCO,Ecuador,LATAM,es,0.38,Female,0,1,1,3,New (0-12m),1,0,DSL,0,1,0,0,1,0,Month-to-month,0,1,Credit card (automatic),58.7,168.6,Mid,0.8333,0
0320-DWVTU,Japan,APAC,ja,0.61,Female,0,0,0,53,Loyal (37-60m),1,0,Fiber optic,1,1,1,1,0,1,Two year,2,0,Mailed check,99.5,5424.25,Premium,0.2909,0
0320-JDNQG,Saudi Arabia,MENA,ar,0.55,Male,0,1,1,23,Growing (13-36m),1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,0,1,Electronic check,99.85,2331.3,Premium,0.7955,1
0322-CHQRU,Sweden,EU,fr,0.92,Male,0,0,0,2,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,45.35,89.5,Mid,0.7344,1
0322-YINQP,Guatemala,LATAM,es,0.38,Male,0,0,0,1,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,1,Mailed check,48.55,48.55,Mid,0.7336,1
0323-XWWTN,Ecuador,LATAM,es,0.38,Male,0,0,1,3,New (0-12m),1,1,No,0,0,0,0,0,0,Two year,2,1,Mailed check,26.4,121.25,Low,0.481,0
0324-BRPCJ,Qatar,MENA,ar,0.55,Female,1,1,0,68,Champion (60+m),1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,100.2,6851.65,Premium,0.5604,1
0325-XBFAC,India,APAC,ja,0.61,Male,0,0,0,8,New (0-12m),1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,94.7,740.3,Premium,0.852,1
0326-VDYXE,Dominican Republic,LATAM,es,0.38,Female,0,1,0,70,Champion (60+m),1,1,Fiber optic,0,0,1,0,1,1,One year,1,1,Electronic check,97.65,6982.5,Premium,0.3295,0
0327-WFZSY,Kenya,Africa,en,0.22,Male,0,1,1,39,Loyal (37-60m),1,1,Fiber optic,0,0,1,0,1,1,One year,1,0,Electronic check,100.0,3835.55,Premium,0.6179,0
0328-GRPMV,France,EU,fr,0.92,Female,0,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,70.1,70.1,High,0.7009,1
0328-IBUPK,Japan,APAC,ja,0.61,Female,0,1,1,51,Loyal (37-60m),0,0,DSL,1,0,0,1,0,0,Two year,2,0,Bank transfer (automatic),34.2,1782.0,Low,0.1656,0
0329-GTIAJ,Kazakhstan,CIS,ru,0.3,Female,0,0,0,3,New (0-12m),1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,1,Electronic check,97.9,315.3,Premium,0.8952,1
0330-BGYZE,Switzerland,EU,fr,0.92,Male,0,1,0,60,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,0,Bank transfer (automatic),102.5,6157.6,Premium,0.4448,0
0330-IVZHA,France,EU,fr,0.92,Female,0,1,0,5,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,69.95,330.15,High,0.733,1
0334-GDDSO,Indonesia,APAC,ja,0.61,Male,1,0,0,3,New (0-12m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Electronic check,81.35,233.7,High,0.9024,1
0334-ZFJSR,Mexico,LATAM,es,0.38,Female,0,1,0,55,Loyal (37-60m),1,1,DSL,1,1,0,1,0,0,One year,1,1,Credit card (automatic),66.05,3462.1,High,0.3733,0
0336-KXKFK,Venezuela,LATAM,es,0.38,Male,0,0,0,72,Champion (60+m),0,0,DSL,1,0,1,1,1,1,Two year,2,1,Credit card (automatic),61.2,4390.25,Mid,0.2113,0
0336-PIKEI,Spain,EU,fr,0.92,Male,1,1,0,72,Champion (60+m),1,0,DSL,1,1,1,1,1,0,Two year,2,0,Bank transfer (automatic),74.4,5360.75,High,0.2595,0
0337-CNPZE,Turkey,MENA,ar,0.55,Female,0,0,0,41,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,106.3,4443.45,Premium,0.6478,1
0343-QLUZP,Colombia,LATAM,es,0.38,Male,0,0,0,60,Loyal (37-60m),0,0,DSL,1,1,1,0,0,0,Two year,2,0,Bank transfer (automatic),39.6,2424.5,Mid,0.0772,0
0345-HKJVM,Chile,LATAM,es,0.38,Female,0,0,0,6,New (0-12m),1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,0,Electronic check,89.3,577.6,High,0.7835,1
0345-XMMUG,Russia,CIS,ru,0.3,Female,0,1,0,46,Loyal (37-60m),1,1,Fiber optic,0,1,1,1,1,1,Two year,2,1,Credit card (automatic),108.9,4854.3,Premium,0.2922,0
0347-UBKUZ,Argentina,LATAM,es,0.38,Female,0,0,0,15,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.9,320.45,Low,0.6121,0
0348-SDKOL,Ghana,Africa,en,0.22,Female,0,1,0,58,Loyal (37-60m),1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,1,Credit card (automatic),102.1,5885.4,Premium,0.555,1
0354-VXMJC,Nigeria,Africa,en,0.22,Male,0,1,1,23,Growing (13-36m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),19.6,426.65,Low,0.3037,0
0354-WYROK,New Zealand,NA,en,1.0,Female,1,1,1,31,Growing (13-36m),1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,0,1,Electronic check,98.9,2911.3,Premium,0.8501,1
0356-ERHVT,Italy,EU,fr,0.92,Male,0,1,0,11,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),45.9,521.9,Mid,0.6368,0
0356-OBMAC,Lebanon,MENA,ar,0.55,Female,1,0,0,56,Loyal (37-60m),1,1,Fiber optic,0,1,1,1,1,0,Two year,2,1,Bank transfer (automatic),99.9,5706.3,Premium,0.2952,0
0357-NVCRI,South Korea,APAC,ja,0.61,Female,0,0,1,25,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),20.05,471.7,Low,0.6314,0
0361-HJRDX,Italy,EU,fr,0.92,Female,0,0,0,68,Champion (60+m),0,0,DSL,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),64.35,4539.6,Mid,0.1553,0
0362-RAOQO,Guatemala,LATAM,es,0.38,Female,0,0,0,40,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),19.65,830.25,Low,0.1686,0
0362-ZBZWJ,Russia,CIS,ru,0.3,Male,0,0,0,36,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,84.9,3067.2,High,0.5928,1
0363-QJVFX,India,APAC,ja,0.61,Male,0,0,0,32,Growing (13-36m),1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,0,1,Credit card (automatic),108.15,3432.9,Premium,0.6951,1
0363-SVHYR,Argentina,LATAM,es,0.38,Male,0,1,1,71,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),86.85,6263.8,High,0.2026,0
0365-BZUWY,United States,NA,en,1.0,Male,0,1,0,17,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Electronic check,102.55,1742.5,Premium,0.7278,0
0365-GXEZS,Australia,NA,en,1.0,Male,0,1,0,18,Growing (13-36m),1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,0,Electronic check,78.2,1468.75,High,0.7376,0
0365-TRTPY,Ethiopia,Africa,en,0.22,Female,0,0,0,37,Loyal (37-60m),1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,0,Bank transfer (automatic),91.2,3382.3,Premium,0.6389,0
0366-NQSHS,Japan,APAC,ja,0.61,Male,0,0,0,2,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.35,46.35,Low,0.662,0
0369-ZGOVK,Brazil,LATAM,es,0.38,Female,0,1,1,28,Growing (13-36m),1,0,Fiber optic,0,0,0,0,0,0,One year,1,1,Bank transfer (automatic),70.4,1992.2,High,0.539,0
0373-AIVNJ,Lebanon,MENA,ar,0.55,Male,0,0,0,9,New (0-12m),0,0,DSL,1,1,1,0,0,0,One year,1,0,Mailed check,39.55,373.0,Mid,0.5597,0
0374-AACSZ,Kenya,Africa,en,0.22,Female,0,0,0,1,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,0,Electronic check,50.15,50.15,Mid,0.7684,0
0374-FIUCA,Portugal,EU,fr,0.92,Male,0,1,0,65,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,1,Credit card (automatic),20.4,1414.45,Low,0.073,0
0374-IOEGQ,Italy,EU,fr,0.92,Female,0,0,0,3,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,44.6,122.7,Mid,0.7405,0
0375-HVGXO,Netherlands,EU,fr,0.92,Female,0,0,0,1,New (0-12m),0,0,DSL,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,34.7,34.7,Low,0.6816,1
0376-OIWME,United States,NA,en,1.0,Male,0,1,0,36,Growing (13-36m),1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,1,Electronic check,93.6,3366.05,Premium,0.5966,0
0376-YMCJC,Belarus,CIS,ru,0.3,Male,0,0,0,23,Growing (13-36m),1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,0,1,Electronic check,90.6,1943.2,Premium,0.6661,1
0377-JBKKT,Switzerland,EU,fr,0.92,Male,0,1,1,22,Growing (13-36m),1,0,DSL,1,1,0,1,0,0,Month-to-month,0,1,Mailed check,57.95,1271.8,Mid,0.7248,0
0378-CJKPV,Venezuela,LATAM,es,0.38,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),112.1,7965.95,Premium,0.228,0
0378-NHQXU,India,APAC,ja,0.61,Female,0,1,1,17,Growing (13-36m),1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,0,Electronic check,88.25,1460.65,High,0.7882,1
0378-TOVMS,Belarus,CIS,ru,0.3,Female,0,0,0,3,New (0-12m),1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,0,Electronic check,85.8,272.2,High,0.7701,1
0378-XSZPU,South Korea,APAC,ja,0.61,Male,0,1,0,58,Loyal (37-60m),1,0,DSL,1,1,1,0,0,0,One year,1,0,Credit card (automatic),60.3,3563.8,Mid,0.2984,1
0379-DJQHR,Argentina,LATAM,es,0.38,Male,0,1,1,67,Champion (60+m),1,0,DSL,1,1,1,0,1,1,Two year,2,0,Credit card (automatic),81.35,5398.6,High,0.2489,0
0380-NEAVX,India,APAC,ja,0.61,Male,1,0,0,34,Growing (13-36m),1,0,Fiber optic,0,1,1,0,1,1,One year,1,1,Electronic check,99.85,3343.15,Premium,0.5536,0
0380-ZCSBI,Israel,MENA,ar,0.55,Male,0,0,0,10,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),20.0,198.7,Low,0.6532,0
0383-CLDDA,Vietnam,APAC,ja,0.61,Female,0,0,0,69,Champion (60+m),1,1,DSL,1,0,1,1,1,1,Two year,2,1,Credit card (automatic),85.35,5897.4,High,0.2883,0
0384-LPITE,Belarus,CIS,ru,0.3,Male,0,0,0,40,Loyal (37-60m),0,0,DSL,1,1,1,0,1,1,One year,1,0,Credit card (automatic),62.05,2511.55,Mid,0.4606,0
0384-RVBPI,Singapore,APAC,ja,0.61,Male,0,0,0,20,Growing (13-36m),1,0,DSL,1,0,1,0,0,1,Month-to-month,0,0,Credit card (automatic),64.4,1398.6,Mid,0.7216,0
0386-CWRGM,Guatemala,LATAM,es,0.38,Female,0,1,1,46,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.4,967.85,Low,0.1188,0
0388-EOPEX,Thailand,APAC,ja,0.61,Female,0,1,0,2,New (0-12m),1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.4,139.4,High,0.8855,1
0390-DCFDQ,Russia,CIS,ru,0.3,Female,1,1,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,70.45,70.45,High,0.8296,1
0392-BZIUW,Vietnam,APAC,ja,0.61,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,0,1,0,1,1,Two year,2,1,Credit card (automatic),105.0,7589.8,Premium,0.2282,0
